device,ip,timestamp,host
10.8.0.18,50.16.250.104,2018-09-04T23:47:01.232Z,"Amazon.com, Inc. (AMAZO-4)"
10.8.0.18,50.16.250.104,2018-09-04T23:47:01.282Z,"Amazon.com, Inc. (AMAZO-4)"
10.8.0.18,50.16.250.104,2018-09-04T23:47:02.967Z,"Amazon.com, Inc. (AMAZO-4)"
10.8.0.18,50.16.250.104,2018-09-04T23:47:02.995Z,"Amazon.com, Inc. (AMAZO-4)"
10.8.0.18,50.16.250.104,2018-09-04T23:47:03.107Z,"Amazon.com, Inc. (AMAZO-4)"
10.8.0.18,50.16.250.104,2018-09-04T23:47:03.125Z,"Amazon.com, Inc. (AMAZO-4)"
10.8.0.18,50.16.250.104,2018-09-04T23:47:03.160Z,"Amazon.com, Inc. (AMAZO-4)"
10.8.0.18,17.249.162.38,2018-09-04T23:46:59.132Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.249.162.38,2018-09-04T23:46:59.532Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.249.162.38,2018-09-04T23:47:00.702Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.249.162.38,2018-09-04T23:47:01.074Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.249.162.38,2018-09-04T23:47:01.077Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.249.162.38,2018-09-04T23:47:01.078Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.249.162.38,2018-09-04T23:47:01.118Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.249.162.38,2018-09-04T23:47:01.271Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.249.162.38,2018-09-04T23:47:01.363Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.249.162.38,2018-09-04T23:47:01.403Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.249.162.38,2018-09-04T23:47:01.530Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.249.162.38,2018-09-04T23:47:01.530Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.249.162.38,2018-09-04T23:47:01.608Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.249.162.38,2018-09-04T23:47:01.635Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.249.162.38,2018-09-04T23:47:01.686Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.249.162.38,2018-09-04T23:47:01.781Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.249.162.38,2018-09-04T23:47:01.810Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.249.162.38,2018-09-04T23:47:03.088Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.249.162.38,2018-09-04T23:47:03.423Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.249.162.38,2018-09-04T23:47:03.858Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.249.162.38,2018-09-04T23:47:04.198Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.249.162.38,2018-09-04T23:47:04.212Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.249.162.38,2018-09-04T23:47:04.287Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.249.162.38,2018-09-04T23:47:04.438Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.249.162.38,2018-09-04T23:47:04.461Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.249.162.38,2018-09-04T23:47:04.507Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.249.162.38,2018-09-04T23:47:05.555Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.249.162.38,2018-09-04T23:47:05.761Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.249.162.38,2018-09-04T23:47:07.736Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.249.162.38,2018-09-04T23:47:07.757Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.249.162.38,2018-09-04T23:47:07.941Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.249.162.38,2018-09-04T23:47:14.591Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.249.162.38,2018-09-04T23:47:14.664Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.249.162.38,2018-09-04T23:47:14.806Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,54.154.54.33,2018-09-04T23:46:59.429Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.154.54.33,2018-09-04T23:46:59.846Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.154.54.33,2018-09-04T23:46:59.852Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.154.54.33,2018-09-04T23:47:00.209Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.154.54.33,2018-09-04T23:47:00.237Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.154.54.33,2018-09-04T23:47:00.266Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.154.54.33,2018-09-04T23:47:00.291Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.154.54.33,2018-09-04T23:47:02.914Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.154.54.33,2018-09-04T23:47:03.135Z,Amazon Technologies Inc. (AT-88-Z)
