device,ip,timestamp,host
10.8.0.6,17.248.187.205,2018-09-06T18:51:48.655Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:49.583Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:49.613Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:49.620Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:49.645Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:49.652Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:49.652Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:49.652Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:49.656Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:49.745Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:49.746Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:49.746Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:49.767Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:49.767Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:49.776Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:49.864Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:49.864Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:49.883Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:50.941Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:50.963Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:50.969Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:50.995Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:50.995Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:51.001Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:51.001Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:51.001Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:51.009Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:51.084Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:51.085Z,Apple Inc. (APPLEC-1-Z)
